ModelIndex,ModelName,HyperGridIndex,HyperParams,TrainingTime (s),TestTime (s),Accuracy at 10%,Precision at 10%,Recall at 10%,F1 at 10%,Roc_Auc at 10%
2.0,Random Forest,0.0,"{'n_estimators': 100, 'max_depth': 10, 'max_features': 15}",0.28024935722351074,0.10413408279418944,0.3639760837070254,0.9924812030075189,0.13441955193482688,0.2367713004484305,0.6828660266825328
2.0,Random Forest,0.0,"{'n_estimators': 100, 'max_depth': 10, 'max_features': 15}",0.2862343788146973,0.1045069694519043,0.37111801242236025,1.0,0.13646055437100213,0.2401500938086304,0.7057112397197685
2.0,Random Forest,0.0,"{'n_estimators': 100, 'max_depth': 10, 'max_features': 15}",0.2832460403442383,0.1047201156616211,0.34207525655644244,0.9714285714285714,0.1288855193328279,0.2275769745649264,0.6999660139604194
2.0,Random Forest,0.0,"{'n_estimators': 100, 'max_depth': 10, 'max_features': 15}",0.2932417392730713,0.10469317436218263,0.36311475409836064,0.9918032786885246,0.13489409141583056,0.23748773307163884,0.7138962520406861
2.0,Random Forest,0.0,"{'n_estimators': 100, 'max_depth': 10, 'max_features': 15}",0.4508271217346192,0.10480332374572754,0.3730407523510972,0.9843137254901959,0.13589604764482946,0.23882017126546146,0.6914786101287501
2.0,Random Forest,0.0,"{'n_estimators': 100, 'max_depth': 10, 'max_features': 15}",0.2703249454498291,0.10467171669006348,0.3639760837070254,0.9924812030075189,0.13441955193482688,0.2367713004484305,0.6828660266825328
2.0,Random Forest,0.0,"{'n_estimators': 100, 'max_depth': 10, 'max_features': 15}",0.29623961448669434,0.10468912124633788,0.37111801242236025,1.0,0.13646055437100213,0.2401500938086304,0.7057112397197685
2.0,Random Forest,0.0,"{'n_estimators': 100, 'max_depth': 10, 'max_features': 15}",0.2952108383178711,0.10377764701843263,0.34207525655644244,0.9714285714285714,0.1288855193328279,0.2275769745649264,0.6999660139604194
2.0,Random Forest,0.0,"{'n_estimators': 100, 'max_depth': 10, 'max_features': 15}",0.3061819076538086,0.10493755340576172,0.36311475409836064,0.9918032786885246,0.13489409141583056,0.23748773307163884,0.7138962520406861
2.0,Random Forest,0.0,"{'n_estimators': 100, 'max_depth': 10, 'max_features': 15}",0.43486905097961426,0.10491347312927246,0.3730407523510972,0.984313725490196,0.13589604764482946,0.23882017126546146,0.6914786101287501
